yyyymm,index,d12,e12,bm,tbl,aaa,baa,lty,ntis,rfree,infl,ltr,corpr,svar,csp,crsp_spvw,crsp_spvwx,date,first_diff,nat_log_index,og_var,log_var,logged_first_diff,forecast,index_return,dp,logret,logindex,dp_lag1,dp_lag2,dp_lag3,dp_lag4,svar_lag1,svar_lag2,svar_lag3,svar_lag4,bm_lag1,bm_lag2,bm_lag3,bm_lag4,logindex_lag1,logindex_lag2,logindex_lag3,logindex_lag4,logret_lag1,logret_lag2,logret_lag3,logret_lag4
195305,24.54,1.4167,2.4833,0.78375202,0.0216,0.0334,0.0378,0.0314,0.027225579,0.0017,0.0037593985,-0.0148,-0.003,0.0005931666,0.0028534772,0.007401,-0.00273,1953-05-01,-0.08000000000000185,3.2035591207563074,3.465091954023151,0.004937408203129174,-0.02684993992556617,0.0029666478013803356,-0.0032493907392364685,-2.851974215879597,-0.0032546814735421314,3.2003044392827653,-2.8576317253643393,-2.886819356291797,-2.910653264315415,-2.9290164428990915,0.0012715949,0.0006826525,0.0004906637,0.0004009589,0.7767060965,0.7624968735,0.7127027122,0.6991752079,3.2035591207563074,3.2304090606818736,3.254242968705492,3.2726061472891685,-0.02684993992556617,-0.02383390802361829,-0.018363178583676643,-0.007176612482553413
195306,24.14,1.42,2.51,0.795496906,0.0211,0.034,0.0386,0.0301,0.0274618998,0.0018,0.0037453184,0.0223,0.0109,0.0011056921,0.0028537844,-0.014266,-0.016183,1953-06-01,-0.3999999999999986,3.2003044392827653,3.8950116091955644,0.005473922650665512,-0.0032546814735421314,0.0027574981886895624,-0.016299918500407462,-2.833213344056216,-0.01643422361337965,3.1838702156693857,-2.851974215879597,-2.8576317253643393,-2.886819356291797,-2.910653264315415,0.0005931666,0.0012715949,0.0006826525,0.0004906637,0.78375202,0.7767060965,0.7624968735,0.7127027122,3.2003044392827653,3.2035591207563074,3.2304090606818736,3.254242968705492,-0.0032546814735421314,-0.02684993992556617,-0.02383390802361829,-0.018363178583676643
195307,24.75,1.42,2.5233,0.7749291888,0.0204,0.0328,0.0386,0.0301,0.0261518703,0.0015,0.0,0.0039,0.0177,0.0005810146,0.0025605978,0.026314,0.024844,1953-07-01,0.6099999999999994,3.1838702156693857,5.265072298850738,0.007140075866862211,-0.01643422361337965,0.0043937339206101475,0.025269262634631362,-2.85816861740153,0.024955273345313778,3.2088254890146994,-2.833213344056216,-2.851974215879597,-2.8576317253643393,-2.886819356291797,0.0011056921,0.0005931666,0.0012715949,0.0006826525,0.795496906,0.78375202,0.7767060965,0.7624968735,3.1838702156693857,3.2003044392827653,3.2035591207563074,3.2304090606818736,-0.01643422361337965,-0.0032546814735421314,-0.02684993992556617,-0.02383390802361829
195308,23.32,1.42,2.5367,0.8169359161,0.0204,0.0324,0.0385,0.0303,0.0280870247,0.0017,0.0037313433,-0.0008,-0.0085,0.0006814738,0.0024851686,-0.050101,-0.060097,1953-08-01,-1.4299999999999997,3.2088254890146994,6.06667137931051,0.008069567454735853,0.024955273345313778,0.003479785983849769,-0.05777777777777782,-2.798654489869122,-0.05951412753240781,3.1493113614822916,-2.85816861740153,-2.833213344056216,-2.851974215879597,-2.8576317253643393,0.0005810146,0.0011056921,0.0005931666,0.0012715949,0.7749291888,0.795496906,0.78375202,0.7767060965,3.2088254890146994,3.1838702156693857,3.2003044392827653,3.2035591207563074,0.024955273345313778,-0.01643422361337965,-0.0032546814735421314,-0.02684993992556617
195309,23.35,1.42,2.55,0.8082108771,0.0179,0.0329,0.0388,0.0284,0.0258766059,0.0016,0.0,0.0299,0.0253,0.0011056426,0.0026094226,0.002187,7.2e-05,1953-09-01,0.030000000000001137,3.1493113614822916,7.94795689655189,0.010141189688905674,-0.05951412753240781,0.006349980179337515,0.0012864493996569415,-2.7999401125017367,0.0012856226326145581,3.150596984114906,-2.798654489869122,-2.85816861740153,-2.833213344056216,-2.851974215879597,0.0006814738,0.0005810146,0.0011056921,0.0005931666,0.8169359161,0.7749291888,0.795496906,0.78375202,3.1493113614822916,3.2088254890146994,3.1838702156693857,3.2003044392827653,-0.05951412753240781,0.024955273345313778,-0.01643422361337965,-0.0032546814735421314
195310,24.54,1.43,2.5367,0.7737210398,0.0138,0.0316,0.0382,0.0281,0.0246952319,0.0013,0.0037174721,0.0074,0.0227,0.0005728518,0.0026167199,0.051046,0.049806,1953-10-01,1.1899999999999977,3.150596984114906,10.753370229885224,0.013126480673249282,0.0012856226326145581,0.0004923689032806482,0.05096359743040679,-2.8426299950109493,0.04970745516785913,3.2003044392827653,-2.7999401125017367,-2.798654489869122,-2.85816861740153,-2.833213344056216,0.0011056426,0.0006814738,0.0005810146,0.0011056921,0.8082108771,0.8169359161,0.7749291888,0.795496906,3.150596984114906,3.1493113614822916,3.2088254890146994,3.1838702156693857,0.0012856226326145581,-0.05951412753240781,0.024955273345313778,-0.01643422361337965
195311,24.76,1.44,2.5233,0.7584319579,0.0144,0.0311,0.0375,0.0286,0.0257980017,0.0008,-0.0037037037,-0.0049,-0.0073,0.0003764983,0.0028678282,0.023763,0.009879,1953-11-01,0.22000000000000242,3.2003044392827653,13.747133333333503,0.01625396794035758,0.04970745516785913,0.004708585645052355,0.00896495517522422,-2.8445863342284863,0.008925008533630319,3.2092294478163956,-2.8426299950109493,-2.7999401125017367,-2.798654489869122,-2.85816861740153,0.0005728518,0.0011056426,0.0006814738,0.0005810146,0.7737210398,0.8082108771,0.8169359161,0.7749291888,3.2003044392827653,3.150596984114906,3.1493113614822916,3.2088254890146994,0.04970745516785913,0.0012856226326145581,-0.05951412753240781,0.024955273345313778
195312,24.81,1.45,2.51,0.7597009612,0.016,0.0313,0.0374,0.0274,0.0248222723,0.0013,0.0,0.0206,0.0172,0.0004172689,0.0027933096,0.001713,-0.001189,1953-12-01,0.04999999999999716,3.2092294478163956,16.467549540230053,0.01905802130663793,0.008925008533630319,0.00806644386730232,0.0020193861066235552,-2.839683241271227,0.002017349887314168,3.21124679770371,-2.8445863342284863,-2.8426299950109493,-2.7999401125017367,-2.798654489869122,0.0003764983,0.0005728518,0.0011056426,0.0006814738,0.7584319579,0.7737210398,0.8082108771,0.8169359161,3.2092294478163956,3.2003044392827653,3.150596984114906,3.1493113614822916,0.008925008533630319,0.04970745516785913,0.0012856226326145581,-0.05951412753240781
195401,26.08,1.4567,2.5233,0.729847122,0.0118,0.0306,0.0371,0.0291,0.0233833396,0.0011,0.0,0.0089,0.0124,0.0004982249,0.0025728274,0.053486,0.052586,1954-01-01,1.2699999999999996,3.21124679770371,18.652740344827752,0.021271262730404028,0.002017349887314168,0.005238346156325757,0.051189036678758626,-2.884995133585687,0.04992193935474232,3.261168737058452,-2.839683241271227,-2.8445863342284863,-2.8426299950109493,-2.7999401125017367,0.0004172689,0.0003764983,0.0005728518,0.0011056426,0.7597009612,0.7584319579,0.7737210398,0.8082108771,3.21124679770371,3.2092294478163956,3.2003044392827653,3.150596984114906,0.002017349887314168,0.008925008533630319,0.04970745516785913,0.0012856226326145581
195402,26.15,1.4633,2.5367,0.7245195899,0.0097,0.0295,0.0361,0.0279,0.0225625653,0.0007,0.0,0.024,0.0198,0.0003407126,0.00259655,0.012916,0.002343,1954-02-01,0.07000000000000028,3.261168737058452,21.32869068965534,0.023820042149514734,0.04992193935474232,0.004759327970362928,0.0026840490797546135,-2.883155031394688,0.002680453452479803,3.263849190510932,-2.884995133585687,-2.839683241271227,-2.8445863342284863,-2.8426299950109493,0.0004982249,0.0004172689,0.0003764983,0.0005728518,0.729847122,0.7597009612,0.7584319579,0.7737210398,3.261168737058452,3.21124679770371,3.2092294478163956,3.2003044392827653,0.04992193935474232,0.002017349887314168,0.008925008533630319,0.04970745516785913
195403,26.94,1.47,2.55,0.8049158183,0.0103,0.0286,0.0351,0.0278,0.022093476,0.0008,0.0,0.0058,0.0039,0.0003565486,0.002326738,0.03053,0.028423,1954-03-01,0.7900000000000027,3.263849190510932,23.866411954023153,0.026318822358796207,0.002680453452479803,0.00808131747808407,0.03021032504780119,-2.908349770191573,0.029762980471286227,3.293612170982218,-2.883155031394688,-2.884995133585687,-2.839683241271227,-2.8445863342284863,0.0003407126,0.0004982249,0.0004172689,0.0003764983,0.7245195899,0.729847122,0.7597009612,0.7584319579,3.263849190510932,3.261168737058452,3.21124679770371,3.2092294478163956,0.002680453452479803,0.04992193935474232,0.002017349887314168,0.008925008533630319
195404,28.26,1.4633,2.5733,0.765039301,0.0097,0.0285,0.0347,0.0273,0.0208562332,0.0009,-0.0037174721,0.0104,-0.0034,0.0007307019,0.0025692037,0.048358,0.04714,1954-04-01,1.3200000000000003,3.293612170982218,28.427461609195568,0.03039608409616419,0.029762980471286227,0.004805311520383965,0.04899777282850781,-2.9607532181401375,0.047835206274163156,3.3414473772563813,-2.908349770191573,-2.883155031394688,-2.884995133585687,-2.839683241271227,0.0003565486,0.0003407126,0.0004982249,0.0004172689,0.8049158183,0.7245195899,0.729847122,0.7597009612,3.293612170982218,3.263849190510932,3.261168737058452,3.21124679770371,0.029762980471286227,0.002680453452479803,0.04992193935474232,0.002017349887314168
195405,29.19,1.4567,2.5967,0.7459769764,0.0076,0.0288,0.0347,0.0279,0.0184925878,0.0005,0.0037313433,-0.0087,-0.0042,0.0004298532,0.0023611898,0.042777,0.033606,1954-05-01,0.9299999999999997,3.3414473772563813,34.570674022988676,0.0354486055647762,0.047835206274163156,0.006683375221571119,0.03290870488322706,-2.9976525813932584,0.03237880760964229,3.3738261848660236,-2.9607532181401375,-2.908349770191573,-2.883155031394688,-2.884995133585687,0.0007307019,0.0003565486,0.0003407126,0.0004982249,0.765039301,0.8049158183,0.7245195899,0.729847122,3.3414473772563813,3.293612170982218,3.263849190510932,3.261168737058452,0.047835206274163156,0.029762980471286227,0.002680453452479803,0.04992193935474232
195406,29.21,1.45,2.62,0.732467844,0.0064,0.029,0.0349,0.0272,0.018357419,0.0006,0.0,0.0163,0.0063,0.0009354285,0.0018383463,0.002467,0.000533,1954-06-01,0.019999999999999574,3.3738261848660236,39.59180505747144,0.03955099256396201,0.03237880760964229,0.007936610979684539,0.0006851661527920161,-3.0029475599671667,0.000684931533625921,3.3745111163996495,-2.9976525813932584,-2.9607532181401375,-2.908349770191573,-2.883155031394688,0.0004298532,0.0007307019,0.0003565486,0.0003407126,0.7459769764,0.765039301,0.8049158183,0.7245195899,3.3738261848660236,3.3414473772563813,3.293612170982218,3.263849190510932,0.03237880760964229,0.047835206274163156,0.029762980471286227,0.002680453452479803
195407,30.88,1.4567,2.6233,0.7021729133,0.0072,0.0289,0.035,0.0266,0.0177074723,0.0005,0.0,0.0134,0.004,0.0006133067,0.002042287,0.058701,0.05778,1954-07-01,1.6699999999999982,3.3745111163996495,44.10314436781627,0.04303493418660876,0.000684931533625921,0.006864772252716527,0.057172201300924375,-3.05393512168381,0.055597608756925876,3.4301087251565754,-3.0029475599671667,-2.9976525813932584,-2.9607532181401375,-2.908349770191573,0.0009354285,0.0004298532,0.0007307019,0.0003565486,0.732467844,0.7459769764,0.765039301,0.8049158183,3.3745111163996495,3.3738261848660236,3.3414473772563813,3.293612170982218,0.000684931533625921,0.03237880760964229,0.047835206274163156,0.029762980471286227
195408,29.83,1.4633,2.6267,0.7275163788,0.0092,0.0287,0.0349,0.0269,0.0175275314,0.0005,0.0,-0.0036,0.0018,0.0011449666,0.0019820372,-0.025894,-0.034753,1954-08-01,-1.0500000000000007,3.4301087251565754,46.495140689655365,0.044734350832283575,0.055597608756925876,0.004666930147105158,-0.03400259067357514,-3.014820439410413,-0.03459412662991834,3.395514598526657,-3.05393512168381,-3.0029475599671667,-2.9976525813932584,-2.9607532181401375,0.0006133067,0.0009354285,0.0004298532,0.0007307019,0.7021729133,0.732467844,0.7459769764,0.765039301,3.4301087251565754,3.3745111163996495,3.3738261848660236,3.3414473772563813,0.055597608756925876,0.000684931533625921,0.03237880760964229,0.047835206274163156
195409,32.31,1.47,2.63,0.6777451035,0.0101,0.0289,0.0347,0.0271,0.0168841886,0.0009,-0.0037174721,-0.001,0.004,0.0006917895,0.0022077679,0.0825,0.080888,1954-09-01,2.480000000000004,3.395514598526657,50.62767689655192,0.047315273360600076,-0.03459412662991834,0.008474902193305718,0.08313778075762679,-3.0901143790457617,0.07986218130974976,3.475376779836407,-3.014820439410413,-3.05393512168381,-3.0029475599671667,-2.9976525813932584,0.0011449666,0.0006133067,0.0009354285,0.0004298532,0.7275163788,0.7021729133,0.732467844,0.7459769764,3.395514598526657,3.4301087251565754,3.3745111163996495,3.3738261848660236,-0.03459412662991834,0.055597608756925876,0.000684931533625921,0.03237880760964229
195410,31.68,1.4933,2.6767,0.6937581644,0.0098,0.0287,0.0346,0.0271,0.0175796112,0.0007,0.0,0.0006,0.004,0.0004991744,0.0029143838,-0.017867,-0.018659,1954-10-01,-0.6300000000000026,3.475376779836407,53.47889712643699,0.04867795415313057,0.07986218130974976,0.0022204701656191738,-0.01949860724233987,-3.054697130865139,-0.01969121289018183,3.455685566946225,-3.0901143790457617,-3.014820439410413,-3.05393512168381,-3.0029475599671667,0.0006917895,0.0011449666,0.0006133067,0.0009354285,0.6777451035,0.7275163788,0.7021729133,0.732467844,3.475376779836407,3.395514598526657,3.4301087251565754,3.3745111163996495,0.07986218130974976,-0.03459412662991834,0.055597608756925876,0.000684931533625921
195411,34.24,1.5167,2.7233,0.6316415441,0.0093,0.0289,0.0345,0.0274,0.014153219,0.0006,0.0,-0.0025,0.0025,0.0012668257,0.0033198161,0.095774,0.082712,1954-11-01,2.5600000000000023,3.455685566946225,54.45059034482781,0.0488750797117554,-0.01969121289018183,0.010157552150772246,0.08080808080808088,-3.116857629198327,0.07770898432731643,3.5333945512735414,-3.054697130865139,-3.0901143790457617,-3.014820439410413,-3.05393512168381,0.0004991744,0.0006917895,0.0011449666,0.0006133067,0.6937581644,0.6777451035,0.7275163788,0.7021729133,3.455685566946225,3.475376779836407,3.395514598526657,3.4301087251565754,-0.01969121289018183,0.07986218130974976,-0.03459412662991834,0.055597608756925876
195412,35.98,1.54,2.77,0.6041197854,0.0115,0.029,0.0345,0.0272,0.0269928125,0.0008,-0.0037313433,0.0064,0.0017,0.000882281,0.0028454745,0.054288,0.052361,1954-12-01,1.7399999999999949,3.5333945512735414,54.6009337931037,0.04757713187847609,0.07770898432731643,0.003253926951874268,0.05081775700934554,-3.1511808120968494,0.04956867724884573,3.582963228522387,-3.116857629198327,-3.054697130865139,-3.0901143790457617,-3.014820439410413,0.0012668257,0.0004991744,0.0006917895,0.0011449666,0.6316415441,0.6937581644,0.6777451035,0.7275163788,3.5333945512735414,3.455685566946225,3.475376779836407,3.395514598526657,0.07770898432731643,-0.01969121289018183,0.07986218130974976,-0.03459412662991834
195501,36.63,1.5467,2.8333,0.5975588876,0.0122,0.0293,0.0345,0.0286,0.0264122091,0.0008,0.0,-0.0241,-0.0097,0.0025173979,0.0027903739,0.018076,0.017591,1955-01-01,0.6500000000000057,3.582963228522387,56.15754954023016,0.046698458876167866,0.04956867724884573,0.01000823664962253,0.018065591995553243,-3.164743947728766,0.01790434826833609,3.6008675767907232,-3.1511808120968494,-3.116857629198327,-3.054697130865139,-3.0901143790457617,0.000882281,0.0012668257,0.0004991744,0.0006917895,0.6041197854,0.6316415441,0.6937581644,0.6777451035,3.582963228522387,3.5333945512735414,3.455685566946225,3.475376779836407,0.04956867724884573,0.07770898432731643,-0.01969121289018183,0.07986218130974976
195502,36.76,1.5533,2.8967,0.5931483235,0.0117,0.0293,0.0347,0.0292,0.0280446533,0.0009,0.0,-0.0078,-0.0063,0.0006040311,0.0024695423,0.013526,0.005446,1955-02-01,0.12999999999999545,3.6008675767907232,57.18842402298879,0.0458976139470019,0.01790434826833609,0.008056820179968994,0.003549003549003338,-3.164028597475762,0.003542720696763091,3.6044102974874863,-3.164743947728766,-3.1511808120968494,-3.116857629198327,-3.054697130865139,0.0025173979,0.000882281,0.0012668257,0.0004991744,0.5975588876,0.6041197854,0.6316415441,0.6937581644,3.6008675767907232,3.582963228522387,3.5333945512735414,3.455685566946225,0.01790434826833609,0.04956867724884573,0.07770898432731643,-0.01969121289018183
195503,36.58,1.56,2.96,0.6077617769,0.0128,0.0302,0.0348,0.0288,0.0279683419,0.001,0.0,0.0087,0.0092,0.0024825482,0.0028220555,-0.002242,-0.003851,1955-03-01,-0.17999999999999972,3.6044102974874863,54.94566264367845,0.043075732703122344,0.003542720696763091,0.005861027045914383,-0.004896626768226331,-3.154815821701274,-0.004908654524766742,3.5995016429627196,-3.164028597475762,-3.164743947728766,-3.1511808120968494,-3.116857629198327,0.0006040311,0.0025173979,0.000882281,0.0012668257,0.5931483235,0.5975588876,0.6041197854,0.6316415441,3.6044102974874863,3.6008675767907232,3.582963228522387,3.5333945512735414,0.003542720696763091,0.01790434826833609,0.04956867724884573,0.07770898432731643
195504,37.96,1.5633,3.0467,0.5849876659,0.0159,0.0301,0.0349,0.029,0.0265096789,0.001,0.0,0.0001,-0.0001,0.0006280503,0.0012310804,0.039843,0.038885,1955-04-01,1.3800000000000026,3.5995016429627196,52.81983091954053,0.040063222728315175,-0.004908654524766742,0.004865106265943956,0.037725533078184936,-3.1897340021405856,0.037031330779007554,3.636532973741727,-3.154815821701274,-3.164028597475762,-3.164743947728766,-3.1511808120968494,0.0024825482,0.0006040311,0.0025173979,0.000882281,0.6077617769,0.5931483235,0.5975588876,0.6041197854,3.5995016429627196,3.6044102974874863,3.6008675767907232,3.582963228522387,-0.004908654524766742,0.003542720696763091,0.01790434826833609,0.04956867724884573
195505,37.91,1.5667,3.1333,0.5860754131,0.0145,0.0304,0.035,0.0287,0.0254187153,0.0014,0.0,0.0073,-0.0018,0.0007450734,0.0014133625,0.006433,-0.001081,1955-05-01,-0.05000000000000426,3.636532973741727,52.33139264367847,0.038317554779968434,0.037031330779007554,0.004279037579752085,-0.0013171759747103717,-3.186243433110939,-0.0013180442134839154,3.635214929528243,-3.1897340021405856,-3.154815821701274,-3.164028597475762,-3.164743947728766,0.0006280503,0.0024825482,0.0006040311,0.0025173979,0.5849876659,0.6077617769,0.5931483235,0.5975588876,3.636532973741727,3.5995016429627196,3.6044102974874863,3.6008675767907232,0.037031330779007554,-0.004908654524766742,0.003542720696763091,0.01790434826833609
195506,41.03,1.57,3.22,0.5516416323,0.0141,0.0305,0.0351,0.0293,0.0253639323,0.001,0.0,-0.0076,0.0029,0.0006457441,0.0004541982,0.0813,0.07993,1955-06-01,3.1200000000000045,3.635214929528243,49.453930574712956,0.035093409783349176,-0.0013180442134839154,0.007187405915271337,0.08230018464785038,-3.263227887093878,0.07908857692585158,3.714303506454095,-3.186243433110939,-3.1897340021405856,-3.154815821701274,-3.164028597475762,0.0007450734,0.0006280503,0.0024825482,0.0006040311,0.5860754131,0.5849876659,0.6077617769,0.5931483235,3.635214929528243,3.636532973741727,3.5995016429627196,3.6044102974874863,-0.0013180442134839154,0.037031330779007554,-0.004908654524766742,0.003542720696763091
195507,43.52,1.5867,3.2933,0.5345068155,0.016,0.0306,0.0352,0.03,0.0247604416,0.001,0.0037453184,-0.0102,-0.0041,0.0020821185,0.0006412637,0.057646,0.057068,1955-07-01,2.490000000000002,3.714303506454095,45.262587241379634,0.03131092734212897,0.07908857692585158,0.004528031880987191,0.060687301974165386,-3.3115642147897804,0.0589170960935923,3.773220602547687,-3.263227887093878,-3.186243433110939,-3.1897340021405856,-3.154815821701274,0.0006457441,0.0007450734,0.0006280503,0.0024825482,0.5516416323,0.5860754131,0.5849876659,0.6077617769,3.714303506454095,3.635214929528243,3.636532973741727,3.5995016429627196,0.07908857692585158,-0.0013180442134839154,0.037031330779007554,-0.004908654524766742
195508,43.18,1.6033,3.3667,0.5318467256,0.019,0.0311,0.0356,0.0301,0.0266710626,0.0016,0.0,0.0004,-0.0038,0.0011204036,0.0005737484,-0.000648,-0.008313,1955-08-01,-0.3400000000000034,3.773220602547687,41.53381022988539,0.028162201334196637,0.0589170960935923,0.0101039058159428,-0.007812500000000111,-3.293313419874007,-0.007843177461025697,3.7653774250866614,-3.3115642147897804,-3.263227887093878,-3.186243433110939,-3.1897340021405856,0.0020821185,0.0006457441,0.0007450734,0.0006280503,0.5345068155,0.5516416323,0.5860754131,0.5849876659,3.773220602547687,3.714303506454095,3.635214929528243,3.636532973741727,0.0589170960935923,0.07908857692585158,-0.0013180442134839154,0.037031330779007554
195509,43.67,1.62,3.44,0.5336247911,0.0207,0.0313,0.0359,0.0298,0.0256339808,0.0016,0.0037313433,0.0073,0.0076,0.0057110808,0.0002063879,0.011286,0.010117,1955-09-01,0.490000000000002,3.7653774250866614,37.74194482758656,0.025163442359452497,-0.007843177461025697,0.008705095212931049,0.011347846225104208,-3.294235218253177,0.011283942410808212,3.7766613674974696,-3.293313419874007,-3.3115642147897804,-3.263227887093878,-3.186243433110939,0.0011204036,0.0020821185,0.0006457441,0.0007450734,0.5318467256,0.5345068155,0.5516416323,0.5860754131,3.7653774250866614,3.773220602547687,3.714303506454095,3.635214929528243,-0.007843177461025697,0.0589170960935923,0.07908857692585158,-0.0013180442134839154
195510,42.34,1.6267,3.5,0.5474091499,0.0223,0.031,0.0359,0.0292,0.0251006866,0.0018,0.0,0.0144,0.0078,0.0026798958,0.0006324088,-0.030468,-0.031,1955-10-01,-1.3299999999999983,3.7766613674974696,33.87545793103486,0.02201492707392258,0.011283942410808212,0.004075540284131849,-0.030455690405312486,-3.2591788429164485,-0.03092910179075048,3.745732265706719,-3.294235218253177,-3.293313419874007,-3.3115642147897804,-3.263227887093878,0.0057110808,0.0011204036,0.0020821185,0.0006457441,0.5336247911,0.5318467256,0.5345068155,0.5516416323,3.7766613674974696,3.7653774250866614,3.773220602547687,3.714303506454095,0.011283942410808212,-0.007843177461025697,0.0589170960935923,0.07908857692585158
195511,45.51,1.6333,3.56,0.5152505897,0.0224,0.031,0.0358,0.0295,0.0260337027,0.0017,0.0,-0.0045,-0.003,0.0019291618,0.0003727678,0.087825,0.075124,1955-11-01,3.1699999999999946,3.745732265706719,30.17906436781648,0.01933462068092355,-0.03092910179075048,0.005401928678929799,0.07487009919697662,-3.327329573951594,0.07219981632183137,3.8179320820285505,-3.2591788429164485,-3.294235218253177,-3.293313419874007,-3.3115642147897804,0.0026798958,0.0057110808,0.0011204036,0.0020821185,0.5474091499,0.5336247911,0.5318467256,0.5345068155,3.745732265706719,3.7766613674974696,3.7653774250866614,3.773220602547687,-0.03092910179075048,0.011283942410808212,-0.007843177461025697,0.0589170960935923
195512,45.48,1.64,3.62,0.5098280098,0.0254,0.0315,0.0362,0.0295,0.0252445499,0.0018,-0.0037174721,0.0037,0.0063,0.0004747032,0.0002437992,-0.000309,-0.001685,1955-12-01,-0.030000000000001137,3.8179320820285505,25.008823103448677,0.015458264040546545,0.07219981632183137,0.002474624813359789,-0.0006591957811470373,-3.3225764270462284,-0.0006594131462152042,3.8172726688823353,-3.327329573951594,-3.2591788429164485,-3.294235218253177,-3.293313419874007,0.0019291618,0.0026798958,0.0057110808,0.0011204036,0.5152505897,0.5474091499,0.5336247911,0.5318467256,3.8179320820285505,3.745732265706719,3.7766613674974696,3.7653774250866614,0.07219981632183137,-0.03092910179075048,0.011283942410808212,-0.007843177461025697
195601,43.82,1.67,3.6433,0.5289544122,0.0241,0.0311,0.036,0.0292,0.0264244771,0.0022,0.0,0.0083,0.0104,0.0011799841,-0.0003975329,-0.035057,-0.036279,1956-01-01,-1.6599999999999966,3.8172726688823353,21.47885988505789,0.013033602179068566,-0.0006594131462152042,0.009626198132771487,-0.036499560246262,-3.267266707738657,-0.037182334715014864,3.7800903341673204,-3.3225764270462284,-3.327329573951594,-3.2591788429164485,-3.294235218253177,0.0004747032,0.0019291618,0.0026798958,0.0057110808,0.5098280098,0.5152505897,0.5474091499,0.5336247911,3.8172726688823353,3.8179320820285505,3.745732265706719,3.7766613674974696,-0.0006594131462152042,0.07219981632183137,-0.03092910179075048,0.011283942410808212
195602,45.34,1.7,3.6667,0.514835108,0.0232,0.0308,0.0358,0.0293,0.0241653443,0.0019,0.0,-0.0002,0.0026,0.0011001472,0.0003637531,0.041397,0.034458,1956-02-01,1.5200000000000031,3.7800903341673204,17.339725172414234,0.01009665165999628,-0.037182334715014864,0.004573705281370123,0.03468735737106354,-3.283561394017213,0.03409931091206264,3.814189645079383,-3.267266707738657,-3.3225764270462284,-3.327329573951594,-3.2591788429164485,0.0011799841,0.0004747032,0.0019291618,0.0026798958,0.5289544122,0.5098280098,0.5152505897,0.5474091499,3.7800903341673204,3.8172726688823353,3.8179320820285505,3.745732265706719,-0.037182334715014864,-0.0006594131462152042,0.07219981632183137,-0.03092910179075048
195603,48.48,1.73,3.69,0.5310771996,0.0225,0.031,0.036,0.0303,0.0266950684,0.0015,0.0,-0.0149,-0.0146,0.0010088558,0.0007414979,0.070328,0.069226,1956-03-01,3.1399999999999935,3.814189645079383,14.97659264367862,0.008512210916777441,0.03409931091206264,0.002040988404099524,0.06925452139391242,-3.3330299332513715,0.06696169668167595,3.881151341761059,-3.283561394017213,-3.267266707738657,-3.3225764270462284,-3.327329573951594,0.0011001472,0.0011799841,0.0004747032,0.0019291618,0.514835108,0.5289544122,0.5098280098,0.5152505897,3.814189645079383,3.7800903341673204,3.8172726688823353,3.8179320820285505,0.03409931091206264,-0.037182334715014864,-0.0006594131462152042,0.07219981632183137
195604,48.38,1.7533,3.66,0.5266217159,0.026,0.0324,0.0368,0.0311,0.0262137487,0.0019,0.0037313433,-0.0113,-0.0115,0.0008148994,0.0004518148,-0.000637,-0.001425,1956-04-01,-0.09999999999999432,3.881151341761059,13.273984022988977,0.007443078519118121,0.06696169668167595,0.00698408219738323,-0.0020627062706269905,-3.317586778687936,-0.0020648365791777756,3.8790865051818813,-3.3330299332513715,-3.283561394017213,-3.267266707738657,-3.3225764270462284,0.0010088558,0.0011001472,0.0011799841,0.0004747032,0.5310771996,0.514835108,0.5289544122,0.5098280098,3.881151341761059,3.814189645079383,3.7800903341673204,3.8172726688823353,0.06696169668167595,0.03409931091206264,-0.037182334715014864,-0.0006594131462152042
195605,45.2,1.7767,3.63,0.5685597741,0.0261,0.0328,0.0373,0.0299,0.0293029826,0.0023,0.0037174721,0.0225,0.0052,0.0018364287,0.0005048084,-0.058414,-0.065976,1956-05-01,-3.1799999999999997,3.8790865051818813,11.756759195402788,0.006502453901284267,-0.0020648365791777756,0.009262955723677973,-0.06572964034725093,-3.2363393757784626,-0.06798941834369554,3.8110970868381857,-3.317586778687936,-3.3330299332513715,-3.283561394017213,-3.267266707738657,0.0008148994,0.0010088558,0.0011001472,0.0011799841,0.5266217159,0.5310771996,0.514835108,0.5289544122,3.8790865051818813,3.881151341761059,3.814189645079383,3.7800903341673204,-0.0020648365791777756,0.06696169668167595,0.03409931091206264,-0.037182334715014864
195606,46.97,1.8,3.6,0.5515645927,0.0249,0.0326,0.0376,0.0299,0.0256715221,0.002,0.0074074074,0.0027,-0.0018,0.0010370449,0.0009399364,0.03891,0.037762,1956-06-01,1.769999999999996,3.8110970868381857,9.680072298851075,0.005276065043364069,-0.06798941834369554,0.004476244851166843,0.03915929203539803,-3.2617224351367846,0.038412013200717965,3.8495091000389037,-3.2363393757784626,-3.317586778687936,-3.3330299332513715,-3.283561394017213,0.0018364287,0.0008148994,0.0010088558,0.0011001472,0.5685597741,0.5266217159,0.5310771996,0.514835108,3.8110970868381857,3.8790865051818813,3.881151341761059,3.814189645079383,-0.06798941834369554,-0.0020648365791777756,0.06696169668167595,0.03409931091206264
